ClientID,Nom,Prénom,Email,Téléphone,Adresse,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,NuméroCarteCrédit,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte,TauxRemboursement,MontantTotalDepensé,AchatsSup5,CatégorieClient
03e69a75-e5e0-430c-9383-4b3be5d5fee5,536e125fd44fbd1369fc4db42080203c,e1f6a14cd07069692017b53a8ae881f6,e6a55cac43813235d417b4e2718b2b8e@masked.com,masked,masked,Port Kari,30637,Madagascar,1970-10-05,46-55,M,**** **** **** 4852,VISA 13 digit,01,1605.83,Entreprise,2,722.05,2024-04-07,then,Alimentation,6,361.02,65,0,0.0,Neutre,False,Carte bancaire,Suspendu,0.0,722.05,False,Bon Client
34b76d60-3334-4005-9d63-f3b637703c7b,c2a3b004d2be3825eed82e0bc93373ae,e1f6a14cd07069692017b53a8ae881f6,984b50e13082368ce531c82f20d7aeb8@masked.com,masked,masked,Port Amy,27410,Gabon,1966-11-03,56-65,F,**** **** **** 2730,VISA 13 digit,01,2116.97,Particulier,1,161.42,2024-11-27,hand,Maison,2,161.42,47,0,0.0,Satisfait,True,Carte bancaire,Inactif,0.0,161.42,False,Acheteur Régulier
92c94054-f969-4323-a580-e7ab98aa44ed,dc5e957d6aa4e66b398cd9c3e37296fd,9b0de1694e20f0f1c20e7ede9915b4c6,0fc5f6c1e2546ee8788193465d6b26e5@masked.com,masked,masked,New Prestonfort,44253,Guyana,1965-10-11,56-65,M,**** **** **** 4556,American Express,01,3020.87,Particulier,2,929.87,2024-01-14,woman,Sport,1,464.94,51,1,44.37,Satisfait,False,Carte bancaire,Actif,0.047716347446417236,885.5,False,Bon Client
47c2abc4-bf16-4cb9-b748-d13e79c86f81,d840538de0ba0c58268e54a9a49f29ab,1b83d5da74032b6a750ef12210642eea,289ea51862ad8de40c1a57ebb25cd389@masked.com,masked,masked,Myersview,4872,Aruba,1994-02-01,26-35,F,**** **** **** 8536,JCB 15 digit,01,3047.81,Particulier,2,231.58,2023-06-19,office,Maison,2,115.79,11,4,418.72,Satisfait,True,Carte bancaire,Actif,1.8081008722687624,-187.14000000000001,False,Acheteur Régulier
49ed1b7f-4db8-408f-9f85-36dd4ff6b83d,652c51677e8e0e600b0c95c2f74e9024,f7ba507db5b5b1150eabf5707f0334dd,8d3a0a199338bdfb4ea78fb4831ddbdb@masked.com,masked,masked,Hollyhaven,32070,Northern Mariana Islands,1969-04-06,56-65,F,**** **** **** 4071,Diners Club / Carte Blanche,01,4125.35,Particulier,0,0.0,2023-04-30,across,Alimentation,9,0.0,64,5,338.08,Très satisfait,False,Paypal,Actif,0.0,-338.08,False,Petit Acheteur
c8e7ac75-b45c-4ff0-9e49-fc537564ffbe,98c131f9fb31f732b136f87e64ff686a,6aa8d4d501a7e1d67c6dbf8c8138b897,bf731032c1bde4e5552a5ccb84820537@masked.com,masked,masked,Rachelton,59519,Guernsey,1997-04-19,26-35,M,**** **** **** 0284,JCB 16 digit,01,3691.39,Entreprise,0,0.0,2024-01-10,Mrs,Mode,4,0.0,43,4,568.33,Mécontent,False,Carte bancaire,Actif,0.0,-568.33,False,Petit Acheteur
de0071d5-e9af-4984-9ca5-76b6103ef706,ca4103a5e6809c7e14ec7f4fcf676bb5,d52e32f3a96a64786814ae9b5279fbe5,a344fe25fc2183b9956e50725074ebc9@masked.com,masked,masked,Kimberlyland,82177,Denmark,1984-10-06,36-45,M,**** **** **** 8958,Maestro,01,302.73,Particulier,13,3663.18,2024-07-04,item,Maison,5,281.78,40,0,0.0,Mécontent,False,Paypal,Actif,0.0,3663.18,True,Gros Acheteur
813ce9df-6cb8-4bad-bfc0-489e7d994e83,07d3049ab1774c35e0f93e5247190cf8,1d21bab5796bbca2aa7ca27a1dd1418a,d550d8fea385cfc3542e6afcd26e82d8@masked.com,masked,masked,Kevinborough,30557,Cocos (Keeling) Islands,1968-09-27,56-65,M,**** **** **** 5376,Diners Club / Carte Blanche,01,1076.3,Entreprise,17,1794.48,2024-04-25,man,Électronique,10,105.56,7,1,30.81,Très satisfait,True,Paypal,Inactif,0.017169319245686772,1763.67,True,Gros Acheteur
19bbb13b-0dd4-4b5a-a909-593117a23326,152cd8f7e6479affcb9f6432f0046d56,2f2171ce245688c5675afbd684b68d45,cb0633210d5715dd9b0c4eeef04e63bf@masked.com,masked,masked,Port Christian,31048,Saint Barthelemy,1947-11-12,65+,M,**** **** **** 2392,Mastercard,01,1156.56,Particulier,8,1999.87,2024-11-05,yourself,Électronique,10,249.98,21,1,9.43,Satisfait,False,Paypal,Actif,0.00471530649492217,1990.4399999999998,True,Gros Acheteur
e840079e-41a5-467e-9eb1-84a98b897879,91a026ab57eac2af3f191985dad8bd7a,c1f80eddea77f14650a2062dda3eb15c,62ffda95669cbfbaa8ba98cbe07964b7@masked.com,masked,masked,Grosshaven,64864,Latvia,1958-08-21,65+,F,**** **** **** 5041,American Express,01,1117.55,Particulier,5,2057.0,2023-11-30,color,Maison,1,411.4,13,1,140.28,Très satisfait,False,Virement,Inactif,0.06819640252795334,1916.72,False,Gros Acheteur
1a0b0259-e661-43d6-af6a-775d9c9c97dd,f30b7f25f10afc8546d3b1cef55f1f05,96a94edbdb5534e2effe465c77479843,40c124060b42b44154536a939af6781e@masked.com,masked,masked,Pricemouth,38396,Sierra Leone,1959-02-23,65+,F,**** **** **** 9235,JCB 16 digit,01,3567.92,Entreprise,7,1238.01,2023-05-29,focus,Mode,7,176.86,29,5,875.5,Très satisfait,False,Cryptomonnaie,Actif,0.7071833022350384,362.51,True,Gros Acheteur
01cbc315-6821-47e3-9d85-39f153f45575,d6a0bc72fe7314bf9e5a823476464f35,37905b9b4fdb8fa311b30448254d51fe,6de98ffd7d53276f576463b61d969de9@masked.com,masked,masked,Sarahberg,88284,Namibia,1994-01-16,26-35,F,**** **** **** 8299,Mastercard,01,3679.63,Particulier,1,146.03,2023-10-25,myself,Sport,2,146.03,6,3,214.18,Très satisfait,False,Paypal,Actif,1.466684927754571,-68.15,False,Acheteur Régulier
26eba3e6-c355-472a-8983-82305b645be6,2660064e68655415da2628c2ae2f7592,db320f93ead463e1a2faee198cd9a122,c407e3a5da76cafb7223701edb8c32d5@masked.com,masked,masked,Port Christinestad,16069,Venezuela,1980-03-01,36-45,M,**** **** **** 1938,Maestro,01,1105.21,Particulier,16,5058.83,2024-09-28,one,Mode,4,316.18,99,1,38.81,Mécontent,True,Cryptomonnaie,Suspendu,0.007671734373363011,5020.0199999999995,True,VIP
fde42bbc-77d9-4b09-9deb-d4dfb1a6b192,be71e9f41f9bc90aa6c88d78954051c7,d26ad5138469c6c081d0ace055296384,52adcf879817024163890983c89ebea1@masked.com,masked,masked,Brownstad,43700,Finland,1983-06-25,36-45,F,**** **** **** 1370,Diners Club / Carte Blanche,01,1419.23,Entreprise,11,4951.14,2024-02-26,ball,Sport,9,450.1,48,5,789.01,Très satisfait,True,Virement,Inactif,0.1593592586757797,4162.13,True,Gros Acheteur
2040d5b7-ac64-471b-9280-b453ce2ed9fb,72626c2e45e149d005a0d408e80dcfea,d5217991a5c7374b110deb03905676f7,971f6b405c53a383fdabc3198a0643a2@masked.com,masked,masked,East Edwin,54748,Christmas Island,1935-02-26,65+,M,**** **** **** 2333,JCB 16 digit,01,2109.2,Particulier,5,544.22,2023-08-31,space,Mode,10,108.84,68,4,527.25,Très satisfait,True,Carte bancaire,Inactif,0.9688177575245305,16.970000000000027,False,Bon Client
819b6734-1c20-4f27-98f4-3fa3b416c2c8,3c31a642927cf90adfce8e94bc3ab80e,82233bce59652cf3cc0eb7a03f3109d1,f88e2ae935e7744215ec8b5a335b9e62@masked.com,masked,masked,Daniellechester,90714,Norway,1964-12-21,56-65,F,**** **** **** 3352,VISA 16 digit,01,2667.35,Particulier,12,1250.07,2023-08-20,modern,Sport,1,104.17,56,4,40.14,Neutre,False,Paypal,Inactif,0.032110201828697595,1209.9299999999998,True,Gros Acheteur
eaa922a6-72e3-4771-9bff-80403d372111,1ebd335e8403770be353809cf98cb94e,eca8a333da0c21dfccd2b15d33e01d5d,9032dd80494e289405d49dc5c24161d6@masked.com,masked,masked,Rachelchester,64471,Gibraltar,1998-12-04,26-35,M,**** **** **** 5304,Diners Club / Carte Blanche,01,2357.7,Particulier,19,9466.02,2024-11-28,if,Mode,7,498.21,12,0,0.0,Très satisfait,True,Cryptomonnaie,Suspendu,0.0,9466.02,True,VIP
07a6f3ff-bb3b-44de-a967-4b68624508cc,30fb3853072eb5f932f8bb9ce48e63a8,bc28af6f750004729474ccbb403bd0ee,67685189ebbb55231d3119c6f394f968@masked.com,masked,masked,North Tony,46830,Bosnia And Herzegovina,1957-06-24,65+,F,**** **** **** 4159,Discover,01,1611.6,Particulier,3,79.85,2024-08-20,challenge,Mode,0,26.62,78,3,401.84,Mécontent,False,Carte bancaire,Inactif,5.03243581715717,-321.99,False,Petit Acheteur
bbf4b73f-16fe-4f98-acef-d22f12d6fb0a,6d693087da9369c2ce13367041930cf0,90a4897b4d6e39e8208325fe9765eef4,d1194c66576404d897358fb6fd2df5dc@masked.com,masked,masked,North Stacey,40455,Slovenia,1939-05-04,65+,M,**** **** **** 7840,JCB 15 digit,01,3542.87,Entreprise,12,4624.67,2024-12-06,attorney,Mode,5,385.39,0,2,241.64,Très mécontent,False,Carte bancaire,Actif,0.052250214609907294,4383.03,True,Gros Acheteur
b72f19eb-0dd4-4a10-bb5b-fbc4499bd45d,7ec9aaa8ac320fa8b83c6f7aaa8c9ca1,19fdf51d7001bd6430bc30fcaaa570c5,5f538f4cf389ca750028cb9e0aef62ab@masked.com,masked,masked,Jackietown,20100,Israel,1984-02-20,36-45,M,**** **** **** 3976,VISA 16 digit,01,2316.78,Entreprise,1,461.66,2023-12-09,page,Sport,8,461.66,60,4,30.03,Neutre,False,Paypal,Inactif,0.06504787072737513,431.63,False,Acheteur Régulier
8f845e78-3a18-444d-81c6-9e5d20f6f5ec,8f22e8ff6e2be10b6bc7e6cf7b47d782,472d46cb829018f9dbd65fb8479a49bb,abbcffd3a9c65ff6cef1041af810a2f5@masked.com,masked,masked,Lake Kelly,68927,Malaysia,1966-07-04,56-65,M,**** **** **** 2034,VISA 13 digit,01,1489.36,Particulier,18,7553.07,2023-06-07,under,Sport,6,419.62,58,5,648.3,Mécontent,True,Carte bancaire,Inactif,0.08583264818146794,6904.7699999999995,True,VIP
8b681083-4735-4e81-a728-cee0bd032bcb,3c31a642927cf90adfce8e94bc3ab80e,067a4d140ec4b2e9214773579a235613,a7be08d90eef42c221c11332e23b47f7@masked.com,masked,masked,East Jeffrey,93235,Rwanda,1961-07-07,56-65,F,**** **** **** 1482,VISA 13 digit,01,1270.42,Particulier,15,3503.8,2024-07-06,matter,Sport,8,233.59,70,2,176.69,Très mécontent,True,Cryptomonnaie,Suspendu,0.05042810662709058,3327.11,True,Gros Acheteur
a46a8813-9194-4c79-9632-b46e288a92bf,bce224f16f4ce77b65fea98b20b2ac0f,9ced73b8525de1db8e232ad575baa9dd,02abadf74597866cafa83145ce724e7e@masked.com,masked,masked,West Deborah,31890,Armenia,1963-03-11,56-65,M,**** **** **** 3279,VISA 16 digit,01,2525.69,Entreprise,15,1768.59,2023-09-04,other,Électronique,8,117.91,36,3,585.18,Satisfait,True,Paypal,Suspendu,0.3308737468831103,1183.4099999999999,True,Gros Acheteur
1e5acee4-a7e1-4a99-8a94-61a6bb6afc33,78843575bf3437d87361a2aba0a3fdea,61409aa1fd47d4a5332de23cbf59a36f,d4001ed6a964b3a4da65c6cf80db66af@masked.com,masked,masked,Rodriguezport,15356,Sri Lanka,1962-01-12,56-65,F,**** **** **** 3897,VISA 13 digit,01,4806.47,Entreprise,20,6032.13,2023-02-13,small,Alimentation,0,301.61,84,2,399.6,Neutre,True,Cryptomonnaie,Suspendu,0.06624525665063585,5632.53,True,VIP
0d2de1c8-6402-4c8d-937f-b56fc24b1dc4,84814b43bd0271bd407e14ca38654207,464e07afc9e46359fb480839150595c5,d1d522388552579056a86d4167774509@masked.com,masked,masked,West Lauratown,52198,Malawi,1994-01-13,26-35,F,**** **** **** 9194,VISA 16 digit,01,1051.08,Particulier,13,594.76,2024-11-21,view,Maison,0,45.75,69,0,0.0,Satisfait,True,Carte bancaire,Actif,0.0,594.76,True,Bon Client
273090b6-302e-418d-86d6-7cd5aafff148,7013dd8caf235788ddedee06ff8ad0ed,88e11caee979ba2bf6c1aa459b2cd77b,c4293881828cdc29aadcc9cabf0ae9f9@masked.com,masked,masked,Stephenmouth,83320,Bulgaria,1968-03-27,56-65,M,**** **** **** 1566,VISA 13 digit,01,1858.95,Particulier,4,1132.81,2024-05-21,later,Mode,8,283.2,6,5,804.41,Satisfait,True,Virement,Inactif,0.7101014291893609,328.4,False,Gros Acheteur
c90a4a7a-8e2c-4d12-94de-58c6739b87f2,b32b1b822dd59451b17b08f97fdfe81e,6fd5ab146e72e4446bbb6aa069d6c81c,5e8fad1b2e4cd6af89e4ba194d77ecb5@masked.com,masked,masked,East Tammy,45460,Dominica,1965-10-08,56-65,F,**** **** **** 3060,JCB 16 digit,01,4938.07,Entreprise,1,189.36,2024-03-01,add,Mode,2,189.36,82,5,74.45,Très satisfait,False,Virement,Inactif,0.39316645542881284,114.91000000000001,False,Acheteur Régulier
4af40f47-9b62-4c2a-a0e6-8d7279894d63,573ad19d284b4fd9d735c99dc94af893,e8b579fe36f15209c6f167396a46b04e,54dd9e63e669c85b1e02e551d250a0e7@masked.com,masked,masked,South Matthew,36641,Saint Martin,1947-03-03,65+,F,**** **** **** 8152,VISA 13 digit,01,921.46,Particulier,11,3322.95,2024-12-01,before,Électronique,1,302.09,75,2,260.2,Très mécontent,True,Virement,Inactif,0.07830391670052213,3062.75,True,Gros Acheteur
3e4d4604-688b-48d4-9f38-3cb0bcd40182,81d6f316d169150d0e8733866c38684d,54a7b18f26374fc200ddedde0844f8ec,ba09c2cbd414f84919f4a0a32037ce03@masked.com,masked,masked,West Kathleen,64883,Saint Helena,1996-11-29,26-35,M,**** **** **** 6628,Mastercard,01,3263.13,Particulier,9,347.48,2024-02-14,speech,Maison,0,38.61,52,5,332.71,Mécontent,False,Paypal,Suspendu,0.9574939564867042,14.770000000000039,True,Acheteur Régulier
6dd46ab2-a275-45b7-99c8-1608dc46d12f,ed63fc91500594c3086714f86b3001e4,4402b3bae27683fee56b202bfd23bab3,ec61a5efe65067783fb365f76378349f@masked.com,masked,masked,Andrewview,11800,Norway,1961-03-22,56-65,M,**** **** **** 8707,Discover,01,2178.22,Particulier,18,6874.19,2024-12-09,plant,Sport,0,381.9,7,1,138.59,Satisfait,True,Virement,Inactif,0.02016092077757525,6735.599999999999,True,VIP
07eb91c0-7796-46fc-95dd-056670c2031d,ddeeff2973cd372de83ffdfa0bbd4496,61409aa1fd47d4a5332de23cbf59a36f,cda71bbe0c6f634ed4351fcc09e27642@masked.com,masked,masked,South Joshuamouth,27756,American Samoa,1987-11-28,36-45,F,**** **** **** 0726,American Express,01,2204.3,Entreprise,10,1725.3,2024-06-27,professional,Alimentation,0,172.53,61,4,97.56,Très satisfait,False,Paypal,Inactif,0.05654668753260303,1627.74,True,Gros Acheteur
f78ccd10-7c2e-45d5-bd57-93d396b799d6,e6892602a984c21896885135147205c6,4ffe35db90d94c6041fb8ddf7b44df29,06d4c134bfd2231d090f55b8b2862811@masked.com,masked,masked,Kimberlytown,59316,Pakistan,1934-12-06,65+,M,**** **** **** 7882,VISA 16 digit,01,1929.19,Particulier,16,2046.68,2024-05-13,hair,Maison,8,127.92,70,4,540.4,Neutre,True,Virement,Suspendu,0.2640373678347372,1506.2800000000002,True,Gros Acheteur
ed67a664-bb57-484c-9597-cded1e666028,55c4503a0fe99484937a0bc2ce9f7fac,e1f6a14cd07069692017b53a8ae881f6,54c9e883cc1a05dd735a1849dd0a6148@masked.com,masked,masked,Keithland,97102,Zambia,1945-10-14,65+,M,**** **** **** 6871,VISA 13 digit,01,4513.01,Particulier,4,1289.6,2024-01-09,inside,Électronique,4,322.4,12,1,50.97,Satisfait,True,Cryptomonnaie,Suspendu,0.03952388337468983,1238.6299999999999,False,Gros Acheteur
40b5556f-a2f9-4c24-b57d-3bff1a08f989,910101318275914a9f141d4e255bf8c8,39cfc15be1ea0a6eb64146bbdbedfcec,e826e007bc326d4fb430744e52740aab@masked.com,masked,masked,Kathleenport,55276,Panama,2004-02-29,19-25,F,**** **** **** 5690,VISA 16 digit,01,4012.75,Entreprise,18,1259.29,2024-04-10,sport,Alimentation,2,69.96,25,5,257.98,Très satisfait,True,Paypal,Suspendu,0.20486146955824316,1001.31,True,Gros Acheteur
1bd1296c-e577-4d6a-bd8c-f3c3c0a6dfe4,72b20cda8130b6d38994e45882701d3d,27adb0b3f92d9b8f7fa4cb55b60114cc,58aa5c05b4de30332e2341c1788266b0@masked.com,masked,masked,New Dominique,96995,Saint Barthelemy,1948-02-07,65+,M,**** **** **** 5597,VISA 16 digit,01,3960.09,Particulier,11,3190.9,2024-12-18,TV,Mode,2,290.08,32,3,470.16,Mécontent,True,Carte bancaire,Suspendu,0.14734400952709267,2720.7400000000002,True,Gros Acheteur
21be3ca9-d49f-4c99-aac7-5ba73d7c50b5,700c1b54b088caaf50ae4db7039a6b00,ffe3123e2ece4d04bd5193bda01684a1,ec6f08ac159b2933a58c06770cc9b749@masked.com,masked,masked,Susanfurt,68822,Ireland,1935-04-18,65+,M,**** **** **** 4747,VISA 16 digit,01,4679.85,Entreprise,0,0.0,2023-11-05,call,Sport,1,0.0,62,3,500.92,Satisfait,False,Paypal,Inactif,0.0,-500.92,False,Petit Acheteur
4fe3a5ef-969a-4263-a79e-5d51b942c90a,a4861eaa59bc3172cff7dc76d0c1f913,7efd721c8bfff2937c66235f2d0dbac1,ec76a5670aa5f1c4ebf54ab95e0663d6@masked.com,masked,masked,Williamsside,43510,Iraq,1983-02-18,36-45,M,**** **** **** 5910,Discover,01,3794.13,Particulier,9,2037.68,2023-07-07,point,Maison,9,226.41,2,0,0.0,Très satisfait,False,Paypal,Suspendu,0.0,2037.68,True,Gros Acheteur
d65b8ab6-f70f-456a-a4de-07679bbf220c,24453eef8d75d0832582b31cf2cce3fd,262031397020fd8df478ec13b4b096c5,493790660932c9d3cbe06dd1ff5f31c6@masked.com,masked,masked,South John,50791,Yemen,1940-04-08,65+,M,**** **** **** 1174,Mastercard,01,3212.47,Particulier,6,1078.89,2024-05-26,central,Maison,2,179.82,62,0,0.0,Satisfait,True,Cryptomonnaie,Inactif,0.0,1078.89,True,Gros Acheteur
69c44ee8-10aa-4b23-92e1-03d75510f1fc,9829b25a81a6f97335763c274b28525f,77dcd555f38b965d220a13a3bb080260,7832f8e7ee20a21f8ecf19cbce8b1977@masked.com,masked,masked,Cruzstad,22284,Swaziland,2000-04-09,19-25,M,**** **** **** 7471,JCB 15 digit,01,2188.28,Particulier,12,728.62,2023-03-23,yes,Alimentation,1,60.72,28,2,208.21,Mécontent,True,Cryptomonnaie,Actif,0.2857593807471659,520.41,True,Bon Client
a64463d0-1938-4186-890c-374d80fe8a33,d840538de0ba0c58268e54a9a49f29ab,0513a3da7ff53b1aeb42245ebcc5a16e,ff52f9c06711bec8bcc6c3dffb0e8b3b@masked.com,masked,masked,Anaville,53557,Kazakhstan,1961-04-30,56-65,M,**** **** **** 0712,VISA 16 digit,01,3322.86,Entreprise,5,2049.43,2023-06-10,reach,Alimentation,9,409.89,4,4,607.3,Très satisfait,True,Cryptomonnaie,Suspendu,0.2963262956041436,1442.1299999999999,False,Gros Acheteur
410d3214-970a-4469-b0d3-54dfff00c012,6ec76cea00719421532477de6b31a4e6,7efd721c8bfff2937c66235f2d0dbac1,06c45842cc4b8be973eaf33726b99539@masked.com,masked,masked,Jonesside,58383,Honduras,1980-11-08,36-45,F,**** **** **** 1307,VISA 13 digit,01,184.25,Entreprise,4,1791.0,2024-11-08,story,Sport,6,447.75,0,3,308.71,Très mécontent,True,Paypal,Actif,0.17236739251814628,1482.29,False,Gros Acheteur
71334fd3-290d-4595-84c4-ecee2b335f70,8f22e8ff6e2be10b6bc7e6cf7b47d782,56c052be7cc218dbc1a4092a9db64c50,02b320d1d36295f20c9255ce132107fa@masked.com,masked,masked,Portermouth,61507,Guam,1934-11-07,65+,F,**** **** **** 8367,VISA 16 digit,01,4310.76,Entreprise,8,1886.43,2025-01-14,five,Alimentation,7,235.8,40,1,131.61,Mécontent,True,Carte bancaire,Inactif,0.06976670218348946,1754.8200000000002,True,Gros Acheteur
3e36a17f-d072-4a99-b29b-272bfde10a33,719ef271d38a388fd7b2bc967f4bd885,c810b2dbd6aab4806bb623e15f423a0a,83e5566a9238133d3c38dc8efd0949fb@masked.com,masked,masked,Crawfordport,90264,Italy,1967-07-17,56-65,F,**** **** **** 1132,Diners Club / Carte Blanche,01,2164.4,Entreprise,6,1623.0,2024-03-08,wrong,Sport,5,270.5,97,3,487.13,Satisfait,False,Paypal,Actif,0.30014171287738756,1135.87,True,Gros Acheteur
6ef59729-d0bf-45a5-b8d1-05c8f7f495d7,aba02fae3e9b1c4f36b4a4ad48010bdf,604c8dd5066ee30539037569a028dc9b,82a7267f3d6e52fc7c557af3e423b590@masked.com,masked,masked,Schmidtside,3722,Isle Of Man,1980-01-28,36-45,M,**** **** **** 1895,JCB 15 digit,01,3633.74,Particulier,7,1543.25,2023-02-15,yard,Mode,0,220.46,5,4,441.04,Très mécontent,False,Virement,Actif,0.28578648955127167,1102.21,True,Gros Acheteur
a9cca457-ebc9-421a-a26d-ac5569b1c296,56c052be7cc218dbc1a4092a9db64c50,f311f079854661d7b4c0e8222a70c420,c5fb559fd4bf568b302ec54dcb4ee186@masked.com,masked,masked,Oliviachester,3447,Saint Kitts And Nevis,1968-12-06,56-65,F,**** **** **** 7947,JCB 16 digit,01,4003.89,Particulier,13,1493.34,2023-06-02,maintain,Alimentation,0,114.87,62,0,0.0,Neutre,False,Cryptomonnaie,Suspendu,0.0,1493.34,True,Gros Acheteur
0961c44b-6da2-4cf5-a162-684fbc608034,c5a7f95c1a224da16f9926a72d4e28a7,3e06fa3927cbdf4e9d93ba4541acce86,179e3558a22eccf94d80bace35d2d9bf@masked.com,masked,masked,North Amberport,53210,Croatia,1986-02-15,36-45,M,**** **** **** 6559,VISA 13 digit,01,3234.77,Particulier,0,0.0,2023-11-19,capital,Sport,5,0.0,60,3,343.72,Satisfait,True,Cryptomonnaie,Inactif,0.0,-343.72,False,Petit Acheteur
b9347385-013c-4e5f-b3da-35544db631c1,31fcc29d71a264946d747dd574edd5d4,28f719c89ef7f33ce2e178490676b5ab,58002541b2c80a871f71055ec2028dc7@masked.com,masked,masked,Port Bryanport,4226,Burkina Faso,1993-10-25,26-35,F,**** **** **** 6430,American Express,01,4808.82,Entreprise,17,3407.04,2024-03-25,suffer,Alimentation,2,200.41,66,2,393.35,Très mécontent,False,Cryptomonnaie,Actif,0.11545212266366113,3013.69,True,Gros Acheteur
5d9d56a2-fa07-4cf9-b5b7-49ffa241b977,71dd8f124b12f77064dcbe7a0ade4603,85b103482a20682da703aa388933a6d8,bc24eb33fa8f65e6ca93b02110f2be5c@masked.com,masked,masked,Skinnerburgh,89240,United Kingdom,1953-01-25,65+,M,**** **** **** 8001,VISA 16 digit,01,834.28,Entreprise,14,2467.53,2024-11-14,their,Alimentation,1,176.25,71,1,21.8,Très mécontent,True,Virement,Suspendu,0.00883474567685094,2445.73,True,Gros Acheteur
10ca8f6f-c076-4eee-be87-6fa22ad4996c,3228635b89112e2c641f5e5cc44e19fe,88068e33c78eb72f1b371c7110846085,a86d4d282c607f2d7483ebe61c8ed4de@masked.com,masked,masked,West David,72923,Thailand,1989-12-05,36-45,F,**** **** **** 9678,Maestro,01,116.22,Particulier,7,413.29,2023-11-23,worker,Alimentation,3,59.04,31,2,72.8,Satisfait,True,Paypal,Inactif,0.17614749933460763,340.49,True,Acheteur Régulier
1194a160-cfcb-4de4-ac3c-f92e66c23e21,f307f4357fc66211de932db4ea82a9c4,dfee9e39474b6e292d66c7facba668e1,feb94fbb49232891ded048e3f1b8e7d1@masked.com,masked,masked,Alexandriamouth,19192,United Kingdom,2005-12-27,19-25,M,**** **** **** 9108,Diners Club / Carte Blanche,01,3847.6,Entreprise,11,423.87,2024-10-11,increase,Maison,0,38.53,43,2,388.8,Neutre,False,Paypal,Actif,0.9172623681789228,35.06999999999999,True,Acheteur Régulier
3d787170-923c-4db8-8f37-34fae33e61a7,f98fb670e47c7c2df9e47b17f9153319,dfeacdebdd52607b78a0eca093c2ed7a,098e74953dcf633526bc7be2ad3a2c9b@masked.com,masked,masked,South Christophershire,86743,American Samoa,1984-05-04,36-45,F,**** **** **** 9087,Diners Club / Carte Blanche,01,1850.24,Particulier,5,2299.91,2024-07-30,response,Mode,4,459.98,4,1,195.64,Très mécontent,True,Virement,Actif,0.08506419816427599,2104.27,False,Gros Acheteur
ede7253d-f417-4a56-9cfd-040dbb358f10,0edfd99ad72057d07ca45e03a385bc65,d6460d863cc7403c4d48eb8682d87784,5aa4cdd99fd964496da6a09a121468f1@masked.com,masked,masked,Jessicaville,32667,Liberia,1993-01-24,26-35,M,**** **** **** 0013,JCB 15 digit,01,2835.53,Particulier,14,5002.83,2024-08-02,carry,Sport,8,357.34,94,2,218.43,Satisfait,False,Cryptomonnaie,Actif,0.04366128771115549,4784.4,True,VIP
a8e61b37-7198-4525-9d0a-125d0e634879,31fcc29d71a264946d747dd574edd5d4,f00a5998c29601848a83c00a8296d8e4,0e89595855576c1f9b464d6108bfdeb1@masked.com,masked,masked,Foleyshire,51613,Maldives,1952-05-05,65+,F,**** **** **** 6198,Mastercard,01,954.83,Entreprise,16,7801.67,2023-12-30,involve,Maison,3,487.6,71,5,803.87,Mécontent,False,Cryptomonnaie,Inactif,0.10303819566836331,6997.8,True,VIP
797a4310-1f24-46b1-b8ca-d989c49544f4,7b34fdbd72fdecd596f0c583dd483a0f,f4a1c8901a3d406f17af67144a3ec71a,76c8b5bc76d8f4ea49fac500c4a3d39c@masked.com,masked,masked,Edwardport,78687,Palau,1958-07-03,65+,M,**** **** **** 9381,Maestro,01,3370.45,Entreprise,17,3441.44,2025-01-09,just,Maison,2,202.44,18,5,930.79,Mécontent,False,Virement,Inactif,0.2704652703519457,2510.65,True,Gros Acheteur
76f2613a-7261-4d3e-9dd6-4e233c5d7288,544fe6cda7be748b64895a1a84b8b3bc,604c8dd5066ee30539037569a028dc9b,d45335e0123aafb31861e08cf184f3f8@masked.com,masked,masked,Port David,48748,Equatorial Guinea,1948-07-29,65+,M,**** **** **** 8720,American Express,01,1539.59,Particulier,7,702.09,2024-06-03,nor,Électronique,3,100.3,67,2,269.26,Neutre,True,Paypal,Actif,0.38351208534518366,432.83000000000004,True,Bon Client
9b3b5caa-6ed3-49b1-b790-dd320925746d,42e61a05e6bb14a96ab16cff054a1943,82052cd94092c364ff8c58e83c220605,4bd73525bc22a64d3152dab218430c27@masked.com,masked,masked,South Kylestad,33464,Palestinian Territory,2006-12-17,19-25,F,**** **** **** 4951,VISA 16 digit,01,3728.7,Entreprise,11,3221.54,2023-06-14,run,Maison,3,292.87,52,3,364.17,Neutre,False,Paypal,Actif,0.11304220962645195,2857.37,True,Gros Acheteur
